,comments,sentiment,Translation
101,1. spectacle of grotesque vulgarity 2.隐含了英国殖民的遗留与美国“自我奋斗”的新鲜力量的对比 3.八九十年代老歌的引用既可以视为同时连接美国亚裔观众和东亚华语区国际观众，同时与两人对视时的英文歌做对比，暗示两种不同的文化位置，最后两种位置的和解时刻配的音乐是中文翻唱的coldplay Yellow 4. 与花鼓歌（1961）和喜福会（1993）的美国梦对比,0.9999999997934343,"1. Spectacle of grotesque vulgarity 2. It implies a contrast between the legacy of British colonization and the fresh power of America's ""self-struggle."" 3. The citation of the old songs of the 890 can be seen as both an Asian American audience and an international audience in the East Asian Mandarin region, At the same time with the two people in the English song contrast, suggesting two different cultural positions, the last two positions of the reconciliation of the time with the music is the Chinese flip Coldplay Yellow 4. In contrast to the American dream of the Flower Drum Song (1961) and Hi Fu (1993)"
102,友邻们神经都好紧绷噢。连一个全某种族卡司自然势必会带有一些Cliche色彩这件事都敏感到极限。全英阵容的哈利波特带有一副学院姿态，全黑阵容的月光男孩又有平权成分，到了咱们亚洲这里，你们就不允许“家庭为重”了，你们追捧英国的高级却不提他腐朽，但你们说全黑卡司提及一点种族就是打政治牌，更有甚居然说自己人俗套。可笑至极的自我双标，所以你们是期待一个全亚洲阵容拍一个勇敢的心自嗨一波？噢不是，你们是希望亚裔身份不被标榜，让亚裔完完全全融入美国主流大戏。朋友，美国人夸奖你和谁一样牛逼永远会说你是Asian Parallel.要让他们不说前面这个词，此时建议看看自己鼻子多高，眼睛彩不彩，颧骨利不利。别再挣扎了，一份认可就这么难吗？有本事就彻底换皮，戒除中文，标准美音，别忘了做个JJ增长术（戳的就是你们痛点,1.0,"The neighbors are so nervous and tight. Even a whole race card is naturally bound to bring some cliche color this thing is sensitive to the limit. The All England squad of Harry Potter with a college posture, the all-black lineup of Moonlight Boys have an affirmative element, to our Asia here, you will not allow the ""Family First"", you go after the British senior but do not mention his decay, but you say All Black card division mentioned a little race is to play political cards, and even more actually say their own people. Ridiculously extremely self-standard, so you are expecting an all-Asian lineup to shoot a brave heart from a hi wave? Oh, no, you want Asian identity not to be flagged, so that Asians are fully integrated into the mainstream American drama. Friend, the Americans praise you for being as bullish as anyone. Will always say that you are an Asian Parallel. To let them not say the previous word, at this time it is recommended to see how high their nose, eye color is not good, cheekbones unfavorable. Don't struggle any more, is it so hard to have an endorsement? Have the ability to completely change the skin, quit Chinese, standard beauty, do not forget to do a JJ growth (poke is your pain point"
103,亚洲积贫积弱太久，以致好莱坞竟然花一个小时去渲染男主家有多壕。通俗的麻雀变凤凰，却因跨地域的价值观碰撞成为现象级作品。故事的主体，仍是纯西方视野下的“他者”，东方人被刻画成没品位的土豪、嫉妒泛滥的心机婊，甚而事先就预设东西方价值观的极端对立，并作为最大爱情阻碍。谁给你的自信就认为西方能够追求个人幸福，东方却活该恒久忍耐，为家庭牺牲自我？,0.9999999999999742,"Asia has been poor and weak for so long that Hollywood has spent one hours rendering the partygoers of male and small men. Popular sparrows become Phoenix, but because of cross-regional values collide into phenomenal works. The main body of the story is still the ""other"" in the pure Western view, the Orientals are portrayed as tasteless tuhao, jealous of the heart of the heart of the heart, even in advance preset the extreme antagonism of eastern and Western values, and as the greatest love obstruction. Who gives you the confidence that the West can pursue personal happiness, but the east deserves patience and sacrifice itself for the family?"
104,就是标准rom com套路嘛，中规中矩拍得合格。唉，现在不加入点其他宣传点（这个和Love Simon）也没人投资爱情喜剧了吧。音乐品味不行，为了亚洲而亚洲。,0.9998451893422997,"It is the standard rom com routine, the middle rule is qualified. Hey, don&#39;t join other propaganda points (this and Love Simon) and no one is investing in romantic comedy. Music tastes no, Asian and Asian."
105,就是一部美版的灰姑娘智斗婆婆的老套故事，换上了华丽的包装和亚洲贵族的噱头，满足一下观众的猎奇心理。好莱坞出这部全亚洲人班底的电影，不知道是该喜还是忧，感觉电影里的亚洲人又肤浅又势利又仗势欺人，我看着都烦。,0.9999999646275394,"It is a veteran story of a US version of Cinderella&#39;s Invincible Mother, replaced by gorgeous packaging and Asian aristocratic gimmicks to satisfy the audience&#39;s curiosity. Hollywood, the film of the entire Asian team, I don’t know if it’s a joy or a worry. I feel that the Asians in the movie are superficial, snobbish and deceptive. I am bothered to look at it."
106,滥俗又狗血。,0.10546293497358805,Indiscriminate and dog blood.
107,看了喜福会还是蛮失望的，二代移民完全长成美国人，并且对亚洲文化也全盘西化式地抱有陌生和猎奇的认知，抛开类型元素，这部电影说的就是这些了。大概唯一创举就是将核心矛盾对立从贫富阶级掰成了中美价值观，不然就是真·拜金了。可悲的是，无论它对亚洲文化做出了怎样的诠释，我们依然要鼓励这一举动本身。这就是当下的大环境，总以为自己很开明，总以为活在最好的时代，其实呢？,0.9999999999999998,"Watching the Joy Fun Club will still be quite disappointed, the second generation of immigrants fully grown into the United States, and the Asian culture is also a comprehensive westernization of the strange and curious perception, put aside the type element, this film is said to be these. Probably the only initiative is to break the core contradiction from the rich and poor class into the Chinese and American values, otherwise it is true gold worship. Sadly, no matter what interpretation it makes of Asian culture, we still have to encourage the move itself. This is the current environment, always think that they are very open-minded, always think that living in the best of times, in fact?"
108,女主初到府上，误把洗手水当饮料，这是明显用的林黛玉初入大观园的桥段，编剧有丶意思。,0.9973851530034886,"When the woman first arrived at the government, she mistakenly used the hand-washing water as a drink. This is the obvious use of Lin Daiyu&#39;s first entry into the bridge of the Grand View Garden."
109,开头引用那句拿破仑的话简直可笑。,0.3392564094255899,It’s ridiculous to quote the phrase Napoleon at the beginning.
110,"All the brown people in this colonial film are servants :/ Aug 21, baxter theater",0.25917217081084476,"All the brown people in this colonial film are servants :/ Aug 21, baxter theater"
111,所以大卖的点是他们真的没有一次性看到过那么多亚洲人吧！故事像女主角一样不起眼，最狗血的灰姑娘的剧情，最简单粗暴的人物设置，最最商业的拍摄手法，挑不出毛病的商业爱情片。可看无压力。,0.9999982718737203,"So the big point is that they really didn’t see so many Asians at once! The story is as insignificant as the heroine, the story of the most bloody Cinderella, the simplest and most rude character set, the most commercial shooting technique, and the business romance film that can&#39;t be found. Can see no pressure."
